0.19739	1.46737	0.38215	1.425
0.19761	1.46737	0.38215	1.425
0.20396	1.4652	0.40096	1.425
0.19701	1.46737	0.38215	1.425
0.1971	1.46737	0.38215	1.425
0.20352	1.4652	0.40096	1.425
0.19756	1.46737	0.38215	1.425
0.19716	1.46737	0.38215	1.425
0.20352	1.4652	0.40096	1.425
0.19726	1.46737	0.38215	1.425
0.19715	1.46737	0.38215	1.425
0.20386	1.4652	0.40096	1.425
0.19719	1.46737	0.38215	1.425
0.1971	1.46737	0.38215	1.425
0.20362	1.4652	0.40096	1.425
0.19713	1.46737	0.38215	1.425
0.19798	1.46723	0.38215	1.425
0.20341	1.46535	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.19836	1.46708	0.38215	1.425
0.20225	1.46549	0.40096	1.425
0.19725	1.46737	0.38215	1.425
0.19921	1.46679	0.38215	1.425
0.20195	1.46578	0.40096	1.425
0.19687	1.46737	0.38215	1.425
0.19963	1.46665	0.38215	1.425
0.20168	1.46593	0.40096	1.425
0.19745	1.46737	0.38215	1.425
0.20107	1.4665	0.38215	1.425
0.20072	1.46607	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.20153	1.46636	0.38215	1.425
0.20014	1.46622	0.40096	1.425
0.19705	1.46737	0.38215	1.425
0.20118	1.46607	0.38215	1.425
0.19993	1.4665	0.40096	1.425
0.19684	1.46737	0.38215	1.425
0.20238	1.46593	0.38215	1.425
0.19938	1.46665	0.40096	1.425
0.19725	1.46737	0.38215	1.425
0.20291	1.46578	0.38512	1.425
0.19828	1.46679	0.39799	1.425
0.19813	1.46737	0.38215	1.425
0.20372	1.46549	0.39304	1.425
0.19767	1.46708	0.39007	1.425
0.19733	1.46737	0.38215	1.425
0.20469	1.4652	0.40096	1.425
0.19748	1.46737	0.38215	1.425
0.19724	1.46737	0.38215	1.425
0.20382	1.4652	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.19746	1.46737	0.38215	1.425
0.20348	1.4652	0.40096	1.425
0.19759	1.46737	0.38215	1.425
0.19724	1.46737	0.38215	1.425
0.20388	1.4652	0.40096	1.425
0.19739	1.46737	0.38215	1.425
0.19719	1.46737	0.38215	1.425
0.20383	1.4652	0.40096	1.425
0.19759	1.46737	0.38215	1.425
0.19713	1.46737	0.38215	1.425
0.20334	1.4652	0.40096	1.425
0.19707	1.46737	0.38215	1.425
0.19724	1.46737	0.38215	1.425
0.2038	1.4652	0.40096	1.425
0.19753	1.46737	0.38215	1.425
0.19733	1.46737	0.38215	1.425
0.204	1.4652	0.40096	1.425
0.19707	1.46737	0.38215	1.425
0.19707	1.46737	0.38215	1.425
0.2036	1.4652	0.40096	1.425
0.19725	1.46737	0.38215	1.425
0.19753	1.46737	0.38215	1.425
0.20351	1.4652	0.40096	1.425
0.19739	1.46737	0.38215	1.425
0.19705	1.46737	0.38215	1.425
0.20352	1.4652	0.40096	1.425
0.19693	1.46737	0.38215	1.425
0.19753	1.46737	0.38215	1.425
0.20357	1.4652	0.40096	1.425
0.19681	1.46737	0.38215	1.425
0.19739	1.46737	0.38215	1.425
0.20365	1.4652	0.40096	1.425
0.19709	1.46737	0.38215	1.425
0.1971	1.46737	0.38215	1.425
0.20366	1.4652	0.40096	1.425
0.19773	1.46737	0.38215	1.425
0.19693	1.46737	0.38215	1.425
0.20352	1.4652	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.19727	1.46737	0.38215	1.425
0.2044	1.4652	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.19724	1.46737	0.38215	1.425
0.20351	1.4652	0.40096	1.425
0.19684	1.46737	0.38215	1.425
0.19749	1.46737	0.38215	1.425
0.20352	1.4652	0.40096	1.425
0.19693	1.46737	0.38215	1.425
0.198	1.46708	0.38215	1.425
0.20285	1.46549	0.40096	1.425
0.19729	1.46737	0.38215	1.425
0.19908	1.46694	0.38215	1.425
0.20243	1.46564	0.40096	1.425
0.19693	1.46737	0.38215	1.425
0.1992	1.46679	0.38215	1.425
0.20153	1.46578	0.40096	1.425
0.19739	1.46737	0.38215	1.425
0.19996	1.46665	0.38215	1.425
0.20095	1.46593	0.40096	1.425
0.19699	1.46737	0.38215	1.425
0.20064	1.4665	0.38215	1.425
0.20081	1.46607	0.40096	1.425
0.19725	1.46737	0.38215	1.425
0.20054	1.46622	0.38215	1.425
0.19957	1.46636	0.40096	1.425
0.19739	1.46737	0.38215	1.425
0.20186	1.46593	0.38215	1.425
0.19933	1.46665	0.40096	1.425
0.19701	1.46737	0.38215	1.425
0.20249	1.46593	0.38215	1.425
0.19876	1.46665	0.40096	1.425
0.19725	1.46737	0.38215	1.425
0.20284	1.46564	0.38908	1.425
0.19846	1.46694	0.39403	1.425
0.19745	1.46737	0.38215	1.425
0.20308	1.46535	0.397	1.425
0.1983	1.46723	0.38611	1.425
0.19759	1.46737	0.38215	1.425
0.20334	1.4652	0.40096	1.425
0.19698	1.46737	0.38215	1.425
0.19727	1.46737	0.38215	1.425
0.2038	1.4652	0.40096	1.425
0.19727	1.46737	0.38215	1.425
0.19739	1.46737	0.38215	1.425
0.20446	1.4652	0.40096	1.425
0.19719	1.46737	0.38215	1.425
0.19705	1.46737	0.38215	1.425
0.20385	1.4652	0.40096	1.425
0.19704	1.46737	0.38215	1.425
0.19759	1.46737	0.38215	1.425
0.20452	1.4652	0.40096	1.425
0.19675	1.46737	0.38215	1.425
0.19745	1.46737	0.38215	1.425
0.20426	1.4652	0.40096	1.425
0.19753	1.46737	0.38215	1.425
0.19725	1.46737	0.38215	1.425
0.20446	1.4652	0.40096	1.425
0.19796	1.46737	0.38215	1.425
0.19703	1.46737	0.38215	1.425
0.204	1.4652	0.40096	1.425
0.19741	1.46737	0.38215	1.425
0.19727	1.46737	0.38215	1.425
0.20392	1.4652	0.40096	1.425
0.19759	1.46737	0.38215	1.425
0.19805	1.46737	0.38215	1.425
0.2034	1.4652	0.40096	1.425
0.19701	1.46737	0.38215	1.425
0.19703	1.46737	0.38215	1.425
0.20406	1.4652	0.40096	1.425
0.19796	1.46737	0.38215	1.425
0.19745	1.46737	0.38215	1.425
0.2036	1.4652	0.40096	1.425
0.19736	1.46737	0.38215	1.425
0.19705	1.46737	0.38215	1.425
0.20366	1.4652	0.40096	1.425
0.19719	1.46737	0.38215	1.425
0.19701	1.46737	0.38215	1.425
0.20372	1.4652	0.40096	1.425
0.19745	1.46737	0.38215	1.425
0.19745	1.46737	0.38215	1.425
0.20412	1.4652	0.40096	1.425
0.19735	1.46737	0.38215	1.425
0.19736	1.46737	0.38215	1.425
0.2046	1.4652	0.40096	1.425
0.19695	1.46737	0.38215	1.425
0.19719	1.46737	0.38215	1.425
0.204	1.4652	0.40096	1.425
0.19759	1.46737	0.38215	1.425
0.19832	1.46723	0.38215	1.425
0.20309	1.46535	0.40096	1.425
0.19736	1.46737	0.38215	1.425
0.19828	1.46708	0.38215	1.425
0.20291	1.46549	0.40096	1.425
0.19719	1.46737	0.38215	1.425
0.1988	1.46679	0.38215	1.425
0.20181	1.46578	0.40096	1.425
0.19765	1.46737	0.38215	1.425
0.19969	1.46665	0.38215	1.425
0.20156	1.46593	0.40096	1.425
0.19707	1.46737	0.38215	1.425
0.19997	1.4665	0.38215	1.425
0.20064	1.46607	0.40096	1.425
0.19706	1.46737	0.38215	1.425
0.20109	1.46636	0.38215	1.425
0.2005	1.46622	0.40096	1.425
0.19785	1.46737	0.38215	1.425
0.20106	1.46607	0.38215	1.425
0.20007	1.4665	0.40096	1.425
0.19693	1.46737	0.38215	1.425
0.20194	1.46593	0.38215	1.425
0.1988	1.46665	0.40096	1.425
0.19736	1.46737	0.38215	1.425
0.20236	1.46578	0.38512	1.425
0.19854	1.46679	0.39799	1.425
0.19753	1.46737	0.38215	1.425
0.2028	1.46549	0.39304	1.425
0.19801	1.46708	0.39007	1.425
0.19739	1.46737	0.38215	1.425
0.20363	1.4652	0.40096	1.425
0.1973	1.46737	0.38215	1.425
0.19747	1.46737	0.38215	1.425
0.20382	1.4652	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.19813	1.46737	0.38215	1.425
0.20348	1.4652	0.40096	1.425
0.19765	1.46737	0.38215	1.425
0.19719	1.46737	0.38215	1.425
0.20351	1.4652	0.40096	1.425
0.19705	1.46737	0.38215	1.425
0.19741	1.46737	0.38215	1.425
0.20354	1.4652	0.40096	1.425
0.19707	1.46737	0.38215	1.425
0.19765	1.46737	0.38215	1.425
0.20366	1.4652	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.19741	1.46737	0.38215	1.425
0.20328	1.4652	0.40096	1.425
0.1973	1.46737	0.38215	1.425
0.19689	1.46737	0.38215	1.425
0.20374	1.4652	0.40096	1.425
0.19681	1.46737	0.38215	1.425
0.19733	1.46737	0.38215	1.425
0.2042	1.4652	0.40096	1.425
0.19693	1.46737	0.38215	1.425
0.19779	1.46737	0.38215	1.425
0.20403	1.4652	0.40096	1.425
0.19744	1.46737	0.38215	1.425
0.19761	1.46737	0.38215	1.425
0.20394	1.4652	0.40096	1.425
0.19707	1.46737	0.38215	1.425
0.1971	1.46737	0.38215	1.425
0.20356	1.4652	0.40096	1.425
0.19691	1.46737	0.38215	1.425
0.19745	1.46737	0.38215	1.425
0.20392	1.4652	0.40096	1.425
0.19739	1.46737	0.38215	1.425
0.19713	1.46737	0.38215	1.425
0.2038	1.4652	0.40096	1.425
0.19715	1.46737	0.38215	1.425
0.19687	1.46737	0.38215	1.425
0.20391	1.4652	0.40096	1.425
0.19713	1.46737	0.38215	1.425
0.19773	1.46737	0.38215	1.425
0.204	1.4652	0.40096	1.425
0.19739	1.46737	0.38215	1.425
0.19735	1.46737	0.38215	1.425
0.204	1.4652	0.40096	1.425
0.19719	1.46737	0.38215	1.425
0.19795	1.46737	0.38215	1.425
0.2036	1.4652	0.40096	1.425
0.19689	1.46737	0.38215	1.425
0.19854	1.46708	0.38215	1.425
0.20259	1.46549	0.40096	1.425
0.19693	1.46737	0.38215	1.425
0.19948	1.46694	0.38215	1.425
0.202	1.46564	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.19937	1.46679	0.38215	1.425
0.20091	1.46578	0.40096	1.425
0.19701	1.46737	0.38215	1.425
0.19952	1.46665	0.38215	1.425
0.20123	1.46593	0.40096	1.425
0.19699	1.46737	0.38215	1.425
0.20074	1.4665	0.38215	1.425
0.20077	1.46607	0.40096	1.425
0.19765	1.46737	0.38215	1.425
0.20083	1.46622	0.38215	1.425
0.19952	1.46636	0.40096	1.425
0.1973	1.46737	0.38215	1.425
0.20166	1.46593	0.38215	1.425
0.19895	1.46665	0.40096	1.425
0.19707	1.46737	0.38215	1.425
0.20293	1.46593	0.38215	1.425
0.199	1.46665	0.40096	1.425
0.19705	1.46737	0.38215	1.425
0.20238	1.46564	0.38908	1.425
0.19857	1.46694	0.39403	1.425
0.19693	1.46737	0.38215	1.425
0.20371	1.46535	0.397	1.425
0.1979	1.46723	0.38611	1.425
0.19741	1.46737	0.38215	1.425
0.20412	1.4652	0.40096	1.425
0.19701	1.46737	0.38215	1.425
0.19745	1.46737	0.38215	1.425
0.20392	1.4652	0.40096	1.425
0.19687	1.46737	0.38215	1.425
0.19725	1.46737	0.38215	1.425
0.20372	1.4652	0.40096	1.425
0.19745	1.46737	0.38215	1.425
0.19719	1.46737	0.38215	1.425
0.2036	1.4652	0.40096	1.425
0.19761	1.46737	0.38215	1.425
0.19707	1.46737	0.38215	1.425
0.20392	1.4652	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.19739	1.46737	0.38215	1.425
0.20366	1.4652	0.40096	1.425
0.19759	1.46737	0.38215	1.425
0.19779	1.46737	0.38215	1.425
0.20392	1.4652	0.40096	1.425
0.19707	1.46737	0.38215	1.425
0.19707	1.46737	0.38215	1.425
0.2042	1.4652	0.40096	1.425
0.19715	1.46737	0.38215	1.425
0.19701	1.46737	0.38215	1.425
0.20412	1.4652	0.40096	1.425
0.19699	1.46737	0.38215	1.425
0.19693	1.46737	0.38215	1.425
0.2038	1.4652	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.19765	1.46737	0.38215	1.425
0.20394	1.4652	0.40096	1.425
0.19729	1.46737	0.38215	1.425
0.19765	1.46737	0.38215	1.425
0.20362	1.4652	0.40096	1.425
0.19765	1.46737	0.38215	1.425
0.19785	1.46737	0.38215	1.425
0.20352	1.4652	0.40096	1.425
0.19759	1.46737	0.38215	1.425
0.19733	1.46737	0.38215	1.425
0.20392	1.4652	0.40096	1.425
0.19687	1.46737	0.38215	1.425
0.19678	1.46737	0.38215	1.425
0.20374	1.4652	0.40096	1.425
0.19747	1.46737	0.38215	1.425
0.19698	1.46737	0.38215	1.425
0.20348	1.4652	0.40096	1.425
0.19687	1.46737	0.38215	1.425
0.19745	1.46737	0.38215	1.425
0.20422	1.4652	0.40096	1.425
0.19745	1.46737	0.38215	1.425
0.19798	1.46723	0.38215	1.425
0.20267	1.46535	0.40096	1.425
0.19745	1.46737	0.38215	1.425
0.19868	1.46708	0.38215	1.425
0.20221	1.46549	0.40096	1.425
0.1973	1.46737	0.38215	1.425
0.19966	1.46679	0.38215	1.425
0.20189	1.46578	0.40096	1.425
0.19683	1.46737	0.38215	1.425
0.19979	1.46665	0.38215	1.425
0.20198	1.46593	0.40096	1.425
0.19773	1.46737	0.38215	1.425
0.20019	1.4665	0.38215	1.425
0.20056	1.46607	0.40096	1.425
0.19759	1.46737	0.38215	1.425
0.20069	1.46636	0.38215	1.425
0.20012	1.46622	0.40096	1.425
0.19725	1.46737	0.38215	1.425
0.20178	1.46607	0.38215	1.425
0.19923	1.4665	0.40096	1.425
0.19727	1.46737	0.38215	1.425
0.20213	1.46593	0.38215	1.425
0.19924	1.46665	0.40096	1.425
0.19701	1.46737	0.38215	1.425
0.20297	1.46578	0.38512	1.425
0.1984	1.46679	0.39799	1.425
0.19733	1.46737	0.38215	1.425
0.20335	1.46549	0.39304	1.425
0.19787	1.46708	0.39007	1.425
0.19739	1.46737	0.38215	1.425
0.20419	1.4652	0.40096	1.425
0.19727	1.46737	0.38215	1.425
0.19753	1.46737	0.38215	1.425
0.2038	1.4652	0.40096	1.425
0.19725	1.46737	0.38215	1.425
0.19765	1.46737	0.38215	1.425
0.20337	1.4652	0.40096	1.425
0.19765	1.46737	0.38215	1.425
0.19747	1.46737	0.38215	1.425
0.20392	1.4652	0.40096	1.425
0.19707	1.46737	0.38215	1.425
0.19727	1.46737	0.38215	1.425
0.20357	1.4652	0.40096	1.425
0.19713	1.46737	0.38215	1.425
0.19699	1.46737	0.38215	1.425
0.20342	1.4652	0.40096	1.425
0.19709	1.46737	0.38215	1.425
0.19707	1.46737	0.38215	1.425
0.20366	1.4652	0.40096	1.425
0.1971	1.46737	0.38215	1.425
0.19727	1.46737	0.38215	1.425
0.20386	1.4652	0.40096	1.425
0.19719	1.46737	0.38215	1.425
0.19725	1.46737	0.38215	1.425
0.20412	1.4652	0.40096	1.425
0.19725	1.46737	0.38215	1.425
0.19687	1.46737	0.38215	1.425
0.2036	1.4652	0.40096	1.425
0.1979	1.46737	0.38215	1.425
0.19727	1.46737	0.38215	1.425
0.2036	1.4652	0.40096	1.425
0.19727	1.46737	0.38215	1.425
0.19727	1.46737	0.38215	1.425
0.2038	1.4652	0.40096	1.425
0.19785	1.46737	0.38215	1.425
0.19779	1.46737	0.38215	1.425
0.20412	1.4652	0.40096	1.425
0.19745	1.46737	0.38215	1.425
0.19765	1.46737	0.38215	1.425
0.20399	1.4652	0.40096	1.425
0.19721	1.46737	0.38215	1.425
0.19765	1.46737	0.38215	1.425
0.20394	1.4652	0.40096	1.425
0.19695	1.46737	0.38215	1.425
0.19707	1.46737	0.38215	1.425
0.20368	1.4652	0.40096	1.425
0.19778	1.46737	0.38215	1.425
0.19739	1.46737	0.38215	1.425
0.20386	1.4652	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.19763	1.46737	0.38215	1.425
0.20332	1.4652	0.40096	1.425
0.19713	1.46737	0.38215	1.425
0.19859	1.46708	0.38215	1.425
0.20287	1.46549	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.19902	1.46694	0.38215	1.425
0.20217	1.46564	0.40096	1.425
0.19773	1.46737	0.38215	1.425
0.20012	1.46679	0.38215	1.425
0.20179	1.46578	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.20026	1.46665	0.38215	1.425
0.2011	1.46593	0.40096	1.425
0.19725	1.46737	0.38215	1.425
0.19996	1.4665	0.38215	1.425
0.20047	1.46607	0.40096	1.425
0.19705	1.46737	0.38215	1.425
0.20127	1.46622	0.38215	1.425
0.20092	1.46636	0.40096	1.425
0.19753	1.46737	0.38215	1.425
0.202	1.46593	0.38215	1.425
0.1991	1.46665	0.40096	1.425
0.19701	1.46737	0.38215	1.425
0.2022	1.46593	0.38215	1.425
0.19846	1.46665	0.40096	1.425
0.19699	1.46737	0.38215	1.425
0.20264	1.46564	0.38908	1.425
0.19821	1.46694	0.39403	1.425
0.19733	1.46737	0.38215	1.425
0.2034	1.46535	0.397	1.425
0.19718	1.46723	0.38611	1.425
0.19813	1.46737	0.38215	1.425
0.20335	1.4652	0.40096	1.425
0.19765	1.46737	0.38215	1.425
0.19698	1.46737	0.38215	1.425
0.20392	1.4652	0.40096	1.425
0.19739	1.46737	0.38215	1.425
0.19765	1.46737	0.38215	1.425
0.20406	1.4652	0.40096	1.425
0.19739	1.46737	0.38215	1.425
0.19759	1.46737	0.38215	1.425
0.20432	1.4652	0.40096	1.425
0.19713	1.46737	0.38215	1.425
0.19669	1.46737	0.38215	1.425
0.20425	1.4652	0.40096	1.425
0.19701	1.46737	0.38215	1.425
0.19725	1.46737	0.38215	1.425
0.20394	1.4652	0.40096	1.425
0.19713	1.46737	0.38215	1.425
0.19739	1.46737	0.38215	1.425
0.20345	1.4652	0.40096	1.425
0.19779	1.46737	0.38215	1.425
0.19724	1.46737	0.38215	1.425
0.20366	1.4652	0.40096	1.425
0.19759	1.46737	0.38215	1.425
0.19719	1.46737	0.38215	1.425
0.204	1.4652	0.40096	1.425
0.19745	1.46737	0.38215	1.425
0.19699	1.46737	0.38215	1.425
0.2033	1.4652	0.40096	1.425
0.19699	1.46737	0.38215	1.425
0.19725	1.46737	0.38215	1.425
0.20432	1.4652	0.40096	1.425
0.19747	1.46737	0.38215	1.425
0.19725	1.46737	0.38215	1.425
0.2044	1.4652	0.40096	1.425
0.19699	1.46737	0.38215	1.425
0.19753	1.46737	0.38215	1.425
0.2037	1.4652	0.40096	1.425
0.19793	1.46737	0.38215	1.425
0.19773	1.46737	0.38215	1.425
0.20352	1.4652	0.40096	1.425
0.19705	1.46737	0.38215	1.425
0.19701	1.46737	0.38215	1.425
0.2038	1.4652	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.19713	1.46737	0.38215	1.425
0.20374	1.4652	0.40096	1.425
0.19758	1.46737	0.38215	1.425
0.19751	1.46737	0.38215	1.425
0.20336	1.4652	0.40096	1.425
0.19721	1.46737	0.38215	1.425
0.19812	1.46723	0.38215	1.425
0.20327	1.46535	0.40096	1.425
0.19693	1.46737	0.38215	1.425
0.19854	1.46708	0.38215	1.425
0.20222	1.46549	0.40096	1.425
0.19719	1.46737	0.38215	1.425
0.19874	1.46679	0.38215	1.425
0.20227	1.46578	0.40096	1.425
0.19715	1.46737	0.38215	1.425
0.19967	1.46665	0.38215	1.425
0.2015	1.46593	0.40096	1.425
0.19727	1.46737	0.38215	1.425
0.20087	1.4665	0.38215	1.425
0.20032	1.46607	0.40096	1.425
0.19713	1.46737	0.38215	1.425
0.20069	1.46636	0.38215	1.425
0.20026	1.46622	0.40096	1.425
0.19692	1.46737	0.38215	1.425
0.20106	1.46607	0.38215	1.425
0.19947	1.4665	0.40096	1.425
0.19745	1.46737	0.38215	1.425
0.20231	1.46593	0.38215	1.425
0.19908	1.46665	0.40096	1.425
0.19819	1.46737	0.38215	1.425
0.20297	1.46578	0.38512	1.425
0.1984	1.46679	0.39799	1.425
0.19716	1.46737	0.38215	1.425
0.20409	1.46549	0.39304	1.425
0.19793	1.46708	0.39007	1.425
0.19725	1.46737	0.38215	1.425
0.20301	1.4652	0.40096	1.425
0.19699	1.46737	0.38215	1.425
0.1977	1.46737	0.38215	1.425
0.20412	1.4652	0.40096	1.425
0.19719	1.46737	0.38215	1.425
0.19765	1.46737	0.38215	1.425
0.20382	1.4652	0.40096	1.425
0.19705	1.46737	0.38215	1.425
0.19745	1.46737	0.38215	1.425
0.20354	1.4652	0.40096	1.425
0.19736	1.46737	0.38215	1.425
0.19753	1.46737	0.38215	1.425
0.20336	1.4652	0.40096	1.425
0.19705	1.46737	0.38215	1.425
0.19765	1.46737	0.38215	1.425
0.20348	1.4652	0.40096	1.425
0.19707	1.46737	0.38215	1.425
0.19745	1.46737	0.38215	1.425
0.20417	1.4652	0.40096	1.425
0.19715	1.46737	0.38215	1.425
0.19699	1.46737	0.38215	1.425
0.20386	1.4652	0.40096	1.425
0.19701	1.46737	0.38215	1.425
0.19733	1.46737	0.38215	1.425
0.20382	1.4652	0.40096	1.425
0.19725	1.46737	0.38215	1.425
0.19719	1.46737	0.38215	1.425
0.20374	1.4652	0.40096	1.425
0.19695	1.46737	0.38215	1.425
0.19759	1.46737	0.38215	1.425
0.20328	1.4652	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.19773	1.46737	0.38215	1.425
0.20434	1.4652	0.40096	1.425
0.19681	1.46737	0.38215	1.425
0.19719	1.46737	0.38215	1.425
0.20366	1.4652	0.40096	1.425
0.19698	1.46737	0.38215	1.425
0.19693	1.46737	0.38215	1.425
0.2038	1.4652	0.40096	1.425
0.19701	1.46737	0.38215	1.425
0.19733	1.46737	0.38215	1.425
0.2036	1.4652	0.40096	1.425
0.19705	1.46737	0.38215	1.425
0.19724	1.46737	0.38215	1.425
0.2042	1.4652	0.40096	1.425
0.19825	1.46737	0.38215	1.425
0.19719	1.46737	0.38215	1.425
0.2031	1.4652	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.19787	1.46737	0.38215	1.425
0.20312	1.4652	0.40096	1.425
0.19745	1.46737	0.38215	1.425
0.19846	1.46708	0.38215	1.425
0.20279	1.46549	0.40096	1.425
0.19739	1.46737	0.38215	1.425
0.19968	1.46694	0.38215	1.425
0.20279	1.46564	0.40096	1.425
0.19681	1.46737	0.38215	1.425
0.19902	1.46679	0.38215	1.425
0.20127	1.46578	0.40096	1.425
0.19799	1.46737	0.38215	1.425
0.20036	1.46665	0.38215	1.425
0.20161	1.46593	0.40096	1.425
0.19724	1.46737	0.38215	1.425
0.20043	1.4665	0.38215	1.425
0.20049	1.46607	0.40096	1.425
0.19712	1.46737	0.38215	1.425
0.20171	1.46622	0.38215	1.425
0.2	1.46636	0.40096	1.425
0.19699	1.46737	0.38215	1.425
0.2016	1.46593	0.38215	1.425
0.19953	1.46665	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.20247	1.46593	0.38215	1.425
0.19846	1.46665	0.40096	1.425
0.19739	1.46737	0.38215	1.425
0.20238	1.46564	0.38908	1.425
0.19841	1.46694	0.39403	1.425
0.19767	1.46737	0.38215	1.425
0.20361	1.46535	0.397	1.425
0.19758	1.46723	0.38611	1.425
0.19765	1.46737	0.38215	1.425
0.20366	1.4652	0.40096	1.425
0.19705	1.46737	0.38215	1.425
0.19733	1.46737	0.38215	1.425
0.20334	1.4652	0.40096	1.425
0.19716	1.46737	0.38215	1.425
0.19687	1.46737	0.38215	1.425
0.20408	1.4652	0.40096	1.425
0.19759	1.46737	0.38215	1.425
0.19761	1.46737	0.38215	1.425
0.20406	1.4652	0.40096	1.425
0.19749	1.46737	0.38215	1.425
0.19785	1.46737	0.38215	1.425
0.20408	1.4652	0.40096	1.425
0.19707	1.46737	0.38215	1.425
0.1979	1.46737	0.38215	1.425
0.2036	1.4652	0.40096	1.425
0.19663	1.46737	0.38215	1.425
0.19725	1.46737	0.38215	1.425
0.20394	1.4652	0.40096	1.425
0.19753	1.46737	0.38215	1.425
0.19733	1.46737	0.38215	1.425
0.2036	1.4652	0.40096	1.425
0.19709	1.46737	0.38215	1.425
0.19716	1.46737	0.38215	1.425
0.20414	1.4652	0.40096	1.425
0.19707	1.46737	0.38215	1.425
0.19747	1.46737	0.38215	1.425
0.20319	1.4652	0.40096	1.425
0.19733	1.46737	0.38215	1.425
0.19719	1.46737	0.38215	1.425
0.20372	1.4652	0.40096	1.425
0.19736	1.46737	0.38215	1.425
0.19727	1.46737	0.38215	1.425
0.20423	1.4652	0.40096	1.425
0.19745	1.46737	0.38215	1.425
0.19698	1.46737	0.38215	1.425
0.2036	1.4652	0.40096	1.425
0.19745	1.46737	0.38215	1.425
0.19715	1.46737	0.38215	1.425
0.20394	1.4652	0.40096	1.425
0.19753	1.46737	0.38215	1.425
0.19725	1.46737	0.38215	1.425
0.20426	1.4652	0.40096	1.425
0.19749	1.46737	0.38215	1.425
0.19739	1.46737	0.38215	1.425
0.20366	1.4652	0.40096	1.425
0.19713	1.46737	0.38215	1.425
0.19721	1.46737	0.38215	1.425
0.20391	1.4652	0.40096	1.425
0.19739	1.46737	0.38215	1.425
0.19817	1.46723	0.38215	1.425
0.20281	1.46535	0.40096	1.425
0.19721	1.46737	0.38215	1.425
0.19914	1.46708	0.38215	1.425
0.20225	1.46549	0.40096	1.425
